node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
2003,8.4,0,5.8,1003,2003,2034,2035,,2063,elastic,elastic
2004,12.6,0,5.8,4091,4095,2035,2036,,2064,elastic,elastic
2005,15.5,0,5.8,4093,4097,2036,2037,,2065,elastic,elastic
2006,19.7,0,5.8,1006,2006,2037,2038,,2066,elastic,elastic
2007,23.9,0,5.8,1007,2007,2038,2039,,2067,elastic,elastic
2008,28.1,0,5.8,1008,2008,2039,,,2068,elastic,elastic
2009,0,5.1,5.8,1009,2009,,2040,2061,2069,elastic,elastic
2010,4.2,5.1,5.8,1010,2010,2040,2041,2062,2070,elastic,elastic
2011,8.4,5.1,5.8,1011,2011,2041,2042,2063,2071,elastic,elastic
2012,12.6,5.1,5.8,1012,2012,2042,2043,2064,2072,elastic,elastic
2013,15.5,5.1,5.8,1013,2013,2043,2044,2065,2073,elastic,elastic
2014,19.7,5.1,5.8,1014,2014,2044,2045,2066,2074,elastic,elastic
2015,23.9,5.1,5.8,1015,2015,2045,2046,2067,2075,elastic,elastic
2016,28.1,5.1,5.8,1016,2016,2046,,2068,2076,elastic,elastic
2017,0,10.2,5.8,1017,2017,,2047,2069,2077,elastic,elastic
2018,4.2,10.2,5.8,1018,2018,2047,2048,2070,2078,elastic,elastic
2019,8.4,10.2,5.8,1019,2019,2048,2049,2071,2079,elastic,elastic
2020,12.6,10.2,5.8,1020,2020,2049,2050,2072,2080,elastic,elastic
2021,15.5,10.2,5.8,1021,2021,2050,2051,2073,2081,elastic,elastic
2022,19.7,10.2,5.8,1022,2022,2051,2052,2074,2082,elastic,elastic
2023,23.9,10.2,5.8,1023,2023,2052,2053,2075,2083,elastic,elastic
2024,28.1,10.2,5.8,1024,2024,2053,,2076,2084,elastic,elastic
2025,0,15.3,5.8,1025,2025,,2054,2077,,elastic,elastic
2026,4.2,15.3,5.8,1026,2026,2054,2055,2078,,elastic,elastic
2027,8.4,15.3,5.8,1027,2027,2055,2056,2079,,elastic,elastic
2028,12.6,15.3,5.8,1028,2028,2056,2057,2080,,elastic,elastic
2029,15.5,15.3,5.8,1029,2029,2057,2058,2081,,elastic,elastic
2030,19.7,15.3,5.8,1030,2030,2058,2059,2082,,elastic,elastic
2031,23.9,15.3,5.8,1031,2031,2059,2060,2083,,elastic,elastic
2032,28.1,15.3,5.8,1032,2032,2060,,2084,,elastic,elastic
3001,0,0,8.7,2001,3001,,3033,,3061,elastic,elastic
3002,4.2,0,8.7,2002,3002,3033,3034,,3062,elastic,elastic
3003,8.4,0,8.7,2003,3003,3034,3035,,3063,elastic,elastic
3004,12.6,0,8.7,4096,4100,3035,3036,,3064,elastic,elastic
3005,15.5,0,8.7,4098,4102,3036,3037,,3065,elastic,elastic
3006,19.7,0,8.7,2006,3006,3037,3038,,3066,elastic,elastic
3007,23.9,0,8.7,2007,3007,3038,3039,,3067,elastic,elastic
3008,28.1,0,8.7,2008,3008,3039,,,3068,elastic,elastic
3009,0,5.1,8.7,2009,3009,,3040,3061,3069,elastic,elastic
3010,4.2,5.1,8.7,2010,3010,3040,3041,3062,3070,elastic,elastic
3011,8.4,5.1,8.7,2011,3011,3041,3042,3063,3071,elastic,elastic
3012,12.6,5.1,8.7,2012,3012,3042,3043,3064,3072,elastic,elastic
3013,15.5,5.1,8.7,2013,3013,3043,3044,3065,3073,elastic,elastic
3014,19.7,5.1,8.7,2014,3014,3044,3045,3066,3074,elastic,elastic
3015,23.9,5.1,8.7,2015,3015,3045,3046,3067,3075,elastic,elastic
3016,28.1,5.1,8.7,2016,3016,3046,,3068,3076,elastic,elastic
3017,0,10.2,8.7,2017,3017,,3047,3069,3077,elastic,elastic
3018,4.2,10.2,8.7,2018,3018,3047,3048,3070,3078,elastic,elastic
3019,8.4,10.2,8.7,2019,3019,3048,3049,3071,3079,elastic,elastic
3020,12.6,10.2,8.7,2020,3020,3049,3050,3072,3080,elastic,elastic
3021,15.5,10.2,8.7,2021,3021,3050,3051,3073,3081,elastic,elastic
3022,19.7,10.2,8.7,2022,3022,3051,3052,3074,3082,elastic,elastic
3023,23.9,10.2,8.7,2023,3023,3052,3053,3075,3083,elastic,elastic
3024,28.1,10.2,8.7,2024,3024,3053,,3076,3084,elastic,elastic
3025,0,15.3,8.7,2025,3025,,3054,3077,,elastic,elastic
3026,4.2,15.3,8.7,2026,3026,3054,3055,3078,,elastic,elastic
3027,8.4,15.3,8.7,2027,3027,3055,3056,3079,,elastic,elastic
3028,12.6,15.3,8.7,2028,3028,3056,3057,3080,,elastic,elastic
3029,15.5,15.3,8.7,2029,3029,3057,3058,3081,,elastic,elastic
3030,19.7,15.3,8.7,2030,3030,3058,3059,3082,,elastic,elastic
3031,23.9,15.3,8.7,2031,3031,3059,3060,3083,,elastic,elastic
3032,28.1,15.3,8.7,2032,3032,3060,,3084,,elastic,elastic
4001,0,0,11.6,3001,,,4033,,4061,elastic,elastic
4002,4.2,0,11.6,3002,,4033,4034,,4062,elastic,elastic
4003,8.4,0,11.6,3003,,4034,4035,,4063,elastic,elastic
4004,12.6,0,11.6,4101,,4035,4036,,4064,elastic,elastic
4005,15.5,0,11.6,4103,,4036,4037,,4065,elastic,elastic
4006,19.7,0,11.6,3006,,4037,4038,,4066,elastic,elastic
4007,23.9,0,11.6,3007,,4038,4039,,4067,elastic,elastic
4008,28.1,0,11.6,3008,,4039,,,4068,elastic,elastic
4009,0,5.1,11.6,3009,,,4040,4061,4069,elastic,elastic
4010,4.2,5.1,11.6,3010,,4040,4041,4062,4070,elastic,elastic
4011,8.4,5.1,11.6,3011,,4041,4042,4063,4071,elastic,elastic
4012,12.6,5.1,11.6,3012,,4042,4043,4064,4072,elastic,elastic
4013,15.5,5.1,11.6,3013,,4043,4044,4065,4073,elastic,elastic
4014,19.7,5.1,11.6,3014,,4044,4045,4066,4074,elastic,elastic
4015,23.9,5.1,11.6,3015,,4045,4046,4067,4075,elastic,elastic
4016,28.1,5.1,11.6,3016,,4046,,4068,4076,elastic,elastic
4017,0,10.2,11.6,3017,,,4047,4069,4077,elastic,elastic
4018,4.2,10.2,11.6,3018,,4047,4048,4070,4078,elastic,elastic
4019,8.4,10.2,11.6,3019,,4048,4049,4071,4079,elastic,elastic
4020,12.6,10.2,11.6,3020,,4049,4050,4072,4080,elastic,elastic
4021,15.5,10.2,11.6,3021,,4050,4051,4073,4081,elastic,elastic
4022,19.7,10.2,11.6,3022,,4051,4052,4074,4082,elastic,elastic
4023,23.9,10.2,11.6,3023,,4052,4053,4075,4083,elastic,elastic
4024,28.1,10.2,11.6,3024,,4053,,4076,4084,elastic,elastic
4025,0,15.3,11.6,3025,,,4054,4077,,elastic,elastic
4026,4.2,15.3,11.6,3026,,4054,4055,4078,,elastic,elastic
4027,8.4,15.3,11.6,3027,,4055,4056,4079,,elastic,elastic
4028,12.6,15.3,11.6,3028,,4056,4057,4080,,elastic,elastic
4029,15.5,15.3,11.6,3029,,4057,4058,4081,,elastic,elastic
4030,19.7,15.3,11.6,3030,,4058,4059,4082,,elastic,elastic
4031,23.9,15.3,11.6,3031,,4059,4060,4083,,elastic,elastic
4032,28.1,15.3,11.6,3032,,4060,,4084,,elastic,elastic
4033,12.6,0,1.45,4085,4086,,4089,,,elastic,elastic
4034,15.5,0,1.45,4087,4088,4089,,,,elastic,elastic
4035,12.6,0,4.35,4090,4091,,4094,,,elastic,elastic
4036,15.5,0,4.35,4092,4093,4094,,,,elastic,elastic
4037,12.6,0,7.25,4095,4096,,4099,,,elastic,elastic
4038,15.5,0,7.25,4097,4098,4099,,,,elastic,elastic
4039,12.6,0,10.15,4100,4101,,4104,,,elastic,elastic
4040,15.5,0,10.15,4102,4103,4104,,,,elastic,elastic
