node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
2005,0,4.2,5.5,1005,2005,,2032,2050,2054,elastic,elastic
2006,3.15,4.2,5.5,1006,2006,2032,2033,2051,2055,elastic,elastic
2007,8.5,4.2,5.5,1007,2007,2033,2034,2052,2056,elastic,elastic
2008,13.85,4.2,5.5,1008,2008,2034,,2053,2057,elastic,elastic
2009,0,8.4,5.5,1009,2009,,2035,2054,2058,elastic,elastic
2010,3.15,8.4,5.5,1010,2010,2035,2036,2055,2059,elastic,elastic
2011,8.5,8.4,5.5,1011,2011,2036,2037,2056,2060,elastic,elastic
2012,13.85,8.4,5.5,1012,2012,2037,,2057,2061,elastic,elastic
2013,0,12.6,5.5,1013,2013,,2038,2058,2062,elastic,elastic
2014,3.15,12.6,5.5,1014,2014,2038,2039,2059,2063,elastic,elastic
2015,8.5,12.6,5.5,1015,2015,2039,2040,2060,2064,elastic,elastic
2016,13.85,12.6,5.5,1016,2016,2040,,2061,2065,elastic,elastic
2017,0,16.8,5.5,1017,2017,,2041,2062,2066,elastic,elastic
2018,3.15,16.8,5.5,1018,2018,2041,2042,2063,2067,elastic,elastic
2019,8.5,16.8,5.5,1019,2019,2042,2043,2064,2068,elastic,elastic
2020,13.85,16.8,5.5,1020,2020,2043,,2065,2069,elastic,elastic
2021,0,21,5.5,1021,2021,,2044,2066,2070,elastic,elastic
2022,3.15,21,5.5,1022,2022,2044,2045,2067,2071,elastic,elastic
2023,8.5,21,5.5,1023,2023,2045,2046,2068,2072,elastic,elastic
2024,13.85,21,5.5,1024,2024,2046,,2069,2073,elastic,elastic
2025,0,25.2,5.5,1025,2025,,2047,2070,,elastic,elastic
2026,3.15,25.2,5.5,1026,2026,2047,2048,2071,,elastic,elastic
2027,8.5,25.2,5.5,1027,2027,2048,2049,2072,,elastic,elastic
2028,13.85,25.2,5.5,1028,2028,2049,,2073,,elastic,elastic
3001,0,0,8.25,4085,4089,,3029,,3050,elastic,elastic
3002,3.15,0,8.25,4087,4091,3029,3030,,3051,elastic,elastic
3003,8.5,0,8.25,2003,3003,3030,3031,,3052,elastic,elastic
3004,13.85,0,8.25,2004,3004,3031,,,3053,elastic,elastic
3005,0,4.2,8.25,2005,3005,,3032,3050,3054,elastic,elastic
3006,3.15,4.2,8.25,2006,3006,3032,3033,3051,3055,elastic,elastic
3007,8.5,4.2,8.25,2007,3007,3033,3034,3052,3056,elastic,elastic
3008,13.85,4.2,8.25,2008,3008,3034,,3053,3057,elastic,elastic
3009,0,8.4,8.25,2009,3009,,3035,3054,3058,elastic,elastic
3010,3.15,8.4,8.25,2010,3010,3035,3036,3055,3059,elastic,elastic
3011,8.5,8.4,8.25,2011,3011,3036,3037,3056,3060,elastic,elastic
3012,13.85,8.4,8.25,2012,3012,3037,,3057,3061,elastic,elastic
3013,0,12.6,8.25,2013,3013,,3038,3058,3062,elastic,elastic
3014,3.15,12.6,8.25,2014,3014,3038,3039,3059,3063,elastic,elastic
3015,8.5,12.6,8.25,2015,3015,3039,3040,3060,3064,elastic,elastic
3016,13.85,12.6,8.25,2016,3016,3040,,3061,3065,elastic,elastic
3017,0,16.8,8.25,2017,3017,,3041,3062,3066,elastic,elastic
3018,3.15,16.8,8.25,2018,3018,3041,3042,3063,3067,elastic,elastic
3019,8.5,16.8,8.25,2019,3019,3042,3043,3064,3068,elastic,elastic
3020,13.85,16.8,8.25,2020,3020,3043,,3065,3069,elastic,elastic
3021,0,21,8.25,2021,3021,,3044,3066,3070,elastic,elastic
3022,3.15,21,8.25,2022,3022,3044,3045,3067,3071,elastic,elastic
3023,8.5,21,8.25,2023,3023,3045,3046,3068,3072,elastic,elastic
3024,13.85,21,8.25,2024,3024,3046,,3069,3073,elastic,elastic
3025,0,25.2,8.25,2025,3025,,3047,3070,,elastic,elastic
3026,3.15,25.2,8.25,2026,3026,3047,3048,3071,,elastic,elastic
3027,8.5,25.2,8.25,2027,3027,3048,3049,3072,,elastic,elastic
3028,13.85,25.2,8.25,2028,3028,3049,,3073,,elastic,elastic
4001,0,0,11,4090,,,4029,,4050,elastic,elastic
4002,3.15,0,11,4092,,4029,4030,,4051,elastic,elastic
4003,8.5,0,11,3003,,4030,4031,,4052,elastic,elastic
4004,13.85,0,11,3004,,4031,,,4053,elastic,elastic
4005,0,4.2,11,3005,,,4032,4050,4054,elastic,elastic
4006,3.15,4.2,11,3006,,4032,4033,4051,4055,elastic,elastic
4007,8.5,4.2,11,3007,,4033,4034,4052,4056,elastic,elastic
4008,13.85,4.2,11,3008,,4034,,4053,4057,elastic,elastic
4009,0,8.4,11,3009,,,4035,4054,4058,elastic,elastic
4010,3.15,8.4,11,3010,,4035,4036,4055,4059,elastic,elastic
4011,8.5,8.4,11,3011,,4036,4037,4056,4060,elastic,elastic
4012,13.85,8.4,11,3012,,4037,,4057,4061,elastic,elastic
4013,0,12.6,11,3013,,,4038,4058,4062,elastic,elastic
4014,3.15,12.6,11,3014,,4038,4039,4059,4063,elastic,elastic
4015,8.5,12.6,11,3015,,4039,4040,4060,4064,elastic,elastic
4016,13.85,12.6,11,3016,,4040,,4061,4065,elastic,elastic
4017,0,16.8,11,3017,,,4041,4062,4066,elastic,elastic
4018,3.15,16.8,11,3018,,4041,4042,4063,4067,elastic,elastic
4019,8.5,16.8,11,3019,,4042,4043,4064,4068,elastic,elastic
4020,13.85,16.8,11,3020,,4043,,4065,4069,elastic,elastic
4021,0,21,11,3021,,,4044,4066,4070,elastic,elastic
4022,3.15,21,11,3022,,4044,4045,4067,4071,elastic,elastic
4023,8.5,21,11,3023,,4045,4046,4068,4072,elastic,elastic
4024,13.85,21,11,3024,,4046,,4069,4073,elastic,elastic
4025,0,25.2,11,3025,,,4047,4070,,elastic,elastic
4026,3.15,25.2,11,3026,,4047,4048,4071,,elastic,elastic
4027,8.5,25.2,11,3027,,4048,4049,4072,,elastic,elastic
4028,13.85,25.2,11,3028,,4049,,4073,,elastic,elastic
4029,0,0,1.375,4074,4075,,4078,,,elastic,elastic
4030,3.15,0,1.375,4076,4077,4078,,,,elastic,elastic
4031,0,0,4.125,4079,4080,,4083,,,elastic,elastic
4032,3.15,0,4.125,4081,4082,4083,,,,elastic,elastic
4033,0,0,6.875,4084,4085,,4088,,,elastic,elastic
4034,3.15,0,6.875,4086,4087,4088,,,,elastic,elastic
4035,0,0,9.625,4089,4090,,4093,,,elastic,elastic
4036,3.15,0,9.625,4091,4092,4093,,,,elastic,elastic
